,match_id,team_name,player,kills,deaths,assists,kda_ratio
31987,c651ca0565a470d0,AFs,SnowFlower,2,2,11,6.5
31988,c651ca0565a470d0,JAG,Chei,1,0,4,5
31989,c651ca0565a470d0,JAG,Pilot,4,3,4,2.6666666667
31990,c66b9dc988fe62a7,SPY,Kobbe,6,2,11,8.5
31991,c66b9dc988fe62a7,SPY,Mikyx,2,4,12,3.5
31992,c67ba34b55affc75,AFs,SnowFlower,1,2,13,7
31993,c69005a3539fcd5c,MVP,MaHa,2,0,6,8
31994,c69005a3539fcd5c,MVP,Max,0,1,6,6
31995,c6b5c01233cdf54c,GIA,Hustlin,0,3,4,1.3333333333
31996,c6b5c01233cdf54c,GIA,NighT,2,1,3,5
31997,c6baf4616cb79dff,APX,Xpecial,4,4,17,5.25
31998,c6baf4616cb79dff,CLG,Stixxay,6,5,9,3
31999,c6baf4616cb79dff,CLG,aphromoo,2,6,12,2.3333333333
32000,c706d7bd6809b309,JAG,Chei,3,2,14,8.5
32001,c706d7bd6809b309,JAG,Cpt Jack,3,2,8,5.5
32002,c706d7bd6809b309,NJE,Pure,0,5,6,1.2
32003,c70ed502e1bc6728,C9,Incarnati0n,0,2,1,0.5
32004,c70ed502e1bc6728,C9,LemonNation,1,5,2,0.6
32005,c72003e35dd7a876,FNC,Rekkles,1,0,3,4
32006,c72003e35dd7a876,OG,Hybrid,0,1,2,2
32007,c72003e35dd7a876,OG,PowerOfEvil,1,0,1,2
32008,c725a2bc09955c4d,C9,LemonNation,1,4,8,2.25
32009,c725a2bc09955c4d,TL,FeniX,2,0,5,7
32010,c725a2bc09955c4d,TL,Piglet,4,1,2,6
32011,c725a2bc09955c4d,TL,Xpecial,0,3,6,2
32012,c733ccfa1f1edecc,FW,Betty,0,0,2,2
32013,c733ccfa1f1edecc,FW,Maple,2,0,1,3
32014,c746ca828bdafd08,HKE,Olleh,0,1,8,8
32015,c746ca828bdafd08,XG,SuKi,0,4,4,1
32016,c75f60409d2c0298,SSG,Luna,0,2,4,2
32017,c760e584c9c0a95d,AFs,Sangyoon,9,0,3,12
32018,c760e584c9c0a95d,AFs,SnowFlower,0,2,11,5.5
32019,c760e584c9c0a95d,CJ,Bubbling,1,5,3,0.8
32020,c760e584c9c0a95d,CJ,Kramer,2,1,4,6
32021,c7650df15af445a0,JAG,GBM,11,1,2,13
32022,c7650df15af445a0,NJE,Ggoong,0,5,1,0.2
32023,c7650df15af445a0,NJE,Ohq,5,1,2,7
32024,c778eada78a5eaf1,GV,Altec,8,2,7,7.5
32025,c778eada78a5eaf1,GV,Bunny FuFuu,0,2,15,7.5
32026,c778eada78a5eaf1,TIP,Apollo,5,5,13,3.6
32027,c781fd07cb819c8f,CJE,Haru,1,3,3,1.3333333333
32028,c781fd07cb819c8f,CJE,Kramer,3,2,2,2.5
32029,c781fd07cb819c8f,SSG,Wraith,0,0,10,10
32030,c7a95fa8fad3db7f,LZ,Emperor,2,4,5,1.75
32031,c7a95fa8fad3db7f,kt,Arrow,6,1,5,11
32032,c7a95fa8fad3db7f,kt,Hachani,0,2,12,6
32033,c7dc48aa3e0cf7d9,CLG,Aphromoo,0,3,11,3.6666666667
32034,c7dc48aa3e0cf7d9,DIG,CoreJJ,3,3,2,1.6666666667
32035,c7dc48aa3e0cf7d9,DIG,KiWiKiD,0,2,4,2
32036,c7dd29a2c0a1ea48,CJE,MadLife,0,4,6,1.5
32037,c7dd29a2c0a1ea48,CJE,Space,2,2,4,3
32038,c7e0ae18acd1040f,ROC,Vander,1,4,11,3
32039,c7e0ae18acd1040f,UOL,Hylissang,3,6,13,2.6666666667
32040,c7f8a7a11fc940f8,HKES,Olleh,2,6,6,1.3333333333
32041,c7f8a7a11fc940f8,HKES,Toyz,4,5,8,2.4
32042,c7f8a7a11fc940f8,ahq,Albis,3,4,12,3.75
32043,c81555b7ec2c0c30,CLG,aphromoo,1,2,10,5.5
32044,c8295da5da8e6448,JAG,Pilot,4,0,7,11
32045,c8295da5da8e6448,NJF,TANK,0,2,1,0.5
32046,c84147f29cb762cc,ANC,Sangyoon,3,2,2,2.5
32047,c8452a510b83a299,ROC,MrRalleZ,5,2,7,6
32048,c8452a510b83a299,UOL,Kikis,4,4,3,1.75
32049,c8452a510b83a299,UOL,PowerOfEvil,0,2,2,1
32050,c8452a510b83a299,UOL,Vardags,3,4,3,1.5
32051,c85c4893ae61c2d9,TDK,Baby,0,4,4,1
32052,c85c4893ae61c2d9,TL,FeniX,4,5,9,2.6
32053,c860922fc55c899f,ROC,Hjarnan,0,2,2,1
32054,c860922fc55c899f,ROC,Wadid,1,2,3,2
32055,c860922fc55c899f,SPY,Mikyx,0,2,10,5
32056,c860922fc55c899f,SPY,Trashy,7,2,4,5.5
32057,c88a798462dba8e0,OPK,Goku,2,1,1,3
32058,c8a10b30f8cad747,SPY,Kobbe,1,2,2,1.5
32059,c8a10b30f8cad747,SPY,Mikyx,1,7,3,0.5714285714
32060,c8a10b30f8cad747,SSG,Ruler,7,1,7,14
32061,c8a903e85a9f4ce7,KDM,GuGer,0,0,11,11
32062,c8a903e85a9f4ce7,kt,Arrow,2,4,3,1.25
32063,c8a903e85a9f4ce7,kt,Fly,3,3,2,1.6666666667
32064,c8a9eda8c69ffeac,OPK,Professor,0,0,8,8
32065,c8b0ea1b0fab8bc0,TPA,BeBe,6,2,7,6.5
32066,c8b0ea1b0fab8bc0,TPA,Jay,2,0,13,15
32067,c8b0ea1b0fab8bc0,XG,LBB,0,4,2,0.5
32068,c8c23ac309c53958,OG,Hybrid,0,3,6,2
32069,c8c23ac309c53958,OG,xPeke,4,4,2,1.5
32070,c8c23ac309c53958,SPY,Mikyx,0,2,7,3.5
32071,c8d07dc15b978d14,CJE,Coco,0,2,1,0.5
32072,c8d07dc15b978d14,CJE,MadLife,0,2,3,1.5
32073,c8d07dc15b978d14,CJE,Space,1,3,2,1
32074,c8d07dc15b978d14,JAG,Pilot,4,1,5,9
32075,c8d506683be743a4,SK,FORG1VEN,3,3,3,2
32076,c8d506683be743a4,SK,Fox,2,3,3,1.6666666667
32077,c8f2e645902f2f6a,XG,Chingz,0,2,1,0.5
32078,c8f2e645902f2f6a,XG,LBB,0,4,1,0.25
32079,c8f67ecdfcfe2ce9,CNB,Wos,0,0,14,14
32080,c8f67ecdfcfe2ce9,CNB,pbO,6,2,4,5
32081,c8f67ecdfcfe2ce9,KBM,Matsukaze,1,0,1,2
32082,c8f67ecdfcfe2ce9,KBM,Vash,2,5,1,0.6
32083,c8f67ecdfcfe2ce9,KBM,Verfix,0,2,4,2
32084,c8f790cb2704bd89,CNB,Wos,0,2,9,4.5
32085,c8f790cb2704bd89,VFK,Baiano,0,1,3,3
32086,c8f790cb2704bd89,VFK,esA,1,2,2,1.5
32087,c8f790cb2704bd89,VFK,takeshi,1,3,1,0.6666666667
32088,c8fa6522709aeeca,TL,Matt,0,5,16,3.2
32089,c8fa6522709aeeca,TL,Youngbin,4,5,11,3
32090,c8fe140231240cb1,ITZ,micaO,3,0,4,7
32091,c902dbbdbc54d5f0,JAG,Sweet,0,2,3,1.5
32092,c902dbbdbc54d5f0,SSG,Fury,2,1,3,5
32093,c90339268eba60c3,bbq,Ghost,14,2,10,12
32094,c92f6a8d732e4610,GIA,Adryh,1,2,1,1
32095,c92f6a8d732e4610,SPY,Kobbe,3,1,3,6
32096,c92f6a8d732e4610,SPY,Nisbeth,0,0,5,5
32097,c9338e76e8b6cf4a,MVP,MaHa,3,3,2,1.6666666667
32098,c9468feeec9db4a0,OG,Mithy,1,1,11,12
32099,c9468feeec9db4a0,OG,PowerOfEvil,8,2,5,6.5
32100,c9468feeec9db4a0,OG,Zven,2,1,11,13
32101,c9468feeec9db4a0,SPY,Nisbeth,0,4,5,1.25
32102,c95018a364caeb9a,UOL,PowerOfEvil,2,5,2,0.8
32103,c95730778287edf3,ROX,Seonghwan,0,4,1,0.25
32104,c95730778287edf3,SSG,Ruler,4,2,8,6
32105,c96a1f517a28a16d,SKT,Piccaboo,0,5,12,2.4
32106,c970fe797f7c7fbc,CLG,Doublelift,5,4,9,3.5
32107,c970fe797f7c7fbc,TDK,Lattman,6,3,3,3
32108,c9b0b10cf7f427e9,SHR,Zero,0,2,12,6
32109,c9b0b10cf7f427e9,SHR,corn,5,5,11,3.2
32110,c9b0b10cf7f427e9,SSW,Mata,3,2,9,6
32111,c9b50ca32c7ff397,FLY,Altec,4,4,2,1.5
32112,c9b50ca32c7ff397,TSM,Bjergsen,8,1,7,15
32113,c9c59a550f1c3fa9,FNC,YellOwStaR,0,3,12,4
32114,c9c59a550f1c3fa9,OG,Hybrid,0,3,9,3
32115,c9d0657a1c405c22,AFs,Mickey,5,5,2,1.4
32116,c9d0657a1c405c22,AFs,SnowFlower,0,3,9,3
32117,c9d0657a1c405c22,ROX,GorillA,0,3,11,3.6666666667
32118,c9d8c394781228a1,UOL,Exileh,4,0,3,7
32119,c9d8c394781228a1,UOL,Hylissang,0,2,6,3
32120,c9d8c394781228a1,VIT,Djoko,1,3,1,0.6666666667
32121,c9e811b648e8f5e5,LZ,IgNar,2,1,13,15
32122,c9fb0decc109bf86,LGD,imp,8,4,4,3
32123,c9fb0decc109bf86,TSM,Lustboy,3,3,19,7.3333333333
32124,c9fba5a1d680a603,CLG,Huhi,6,5,5,2.2
32125,c9fba5a1d680a603,CLG,aphromoo,1,3,14,5
32126,c9fba5a1d680a603,IMT,Adrian,0,4,15,3.75
32127,c9ffea38454dc234,CJE,MadLife,0,4,3,0.75
32128,c9ffea38454dc234,CJE,Space,3,4,3,1.5
32129,c9ffea38454dc234,JAG,Chaser,7,2,3,5
32130,c9ffea38454dc234,JAG,Chei,0,0,15,15
32131,ca08d521c6d58a71,DP,Naru,1,4,2,0.75
32132,ca36a6ee5896ca5d,FW,KKramer,10,3,9,6.3333333333
32133,ca36a6ee5896ca5d,ahq,Albis,1,5,22,4.6
32134,ca3e9df573e33104,OPK,Goku,0,4,1,0.25
32135,ca3e9df573e33104,OPK,Professor,1,3,1,0.6666666667
32136,ca3e9df573e33104,g3x,Skyer,5,1,5,10
32137,ca4abfa17927c848,ITZ,Jockster,1,6,10,1.8333333333
32138,ca4abfa17927c848,KST,Ziriguidun,0,6,15,2.5
32139,ca681c3639d09321,JT,Jay,0,1,14,14
32140,ca681c3639d09321,ahq,Mountain,2,5,1,0.6
32141,ca681c3639d09321,ahq,Westdoor,0,3,3,1
32142,ca6da3c023b391ea,TPA,Jay,4,5,16,4
32143,ca6da3c023b391ea,TPA,Lupin,10,3,11,7
32144,ca7701a18b2ab8b6,FW,Maple,2,0,1,3
32145,ca7701a18b2ab8b6,TPA,Chawy,4,1,2,6
32146,ca7701a18b2ab8b6,TPA,Jay,1,4,5,1.5
32147,ca87e7a6fb8c13f7,AFs,SnowFlower,0,2,6,3
32148,ca87e7a6fb8c13f7,SKT,Wolf,0,2,10,5
32149,ca9126366742e942,SSG,Ambition,0,3,1,0.3333333333
32150,ca91673c6bf73b8c,GV,Bunny FuFuu,1,3,2,1
32151,ca91673c6bf73b8c,TL,Xpecial,0,1,10,10
32152,ca98e9d72cc98b2b,AHQ,AN,5,2,11,8
32153,ca98e9d72cc98b2b,FNC,Rekkles,4,4,9,3.25
32154,caabaf6c3f2213e5,MSE,CorGi,1,3,8,3
32155,cab0143385f8a70f,G2,mithy,0,5,5,1
32156,cab05d1729348e41,T8,Dodo8,1,1,10,11
32157,cab05d1729348e41,T8,Goldenglue,2,1,8,10
32158,cab05d1729348e41,T8,Nien8,7,1,6,13
32159,cab05d1729348e41,TSM,Lustboy,0,3,4,1.3333333333
32160,cabc1287c5c14e54,TPA,Chawy,12,4,2,3.5
32161,cac4c36035f17c29,CLG,Doublelift,7,1,4,11
32162,cac4c36035f17c29,CLG,aphromoo,0,1,10,10
32163,cac4c36035f17c29,TSM,Lustboy,0,3,2,0.6666666667
32164,cac4e4554d6355be,AS,BeBe,3,4,11,3.5
32165,cac4e4554d6355be,MSE,Chunx,3,3,16,6.3333333333
32166,cac4fc177bbcc3aa,AFs,Mickey,1,0,3,4
32167,cac4fc177bbcc3aa,AFs,Sangyoon,1,0,11,12
32168,cac4fc177bbcc3aa,SSB,SaSin,0,4,1,0.25
32169,cadc355b3ee8548f,C9,Jensen,7,4,5,3
32170,cadc355b3ee8548f,IMT,Adrian,0,1,18,18
32171,cadc355b3ee8548f,IMT,WildTurtle,4,4,10,3.5
32172,cafb0dfcceaedc11,FNC,YellOwStaR,3,2,9,6
32173,cafb0dfcceaedc11,OG,Amazing,3,2,1,2
32174,cafb0dfcceaedc11,OG,xPeke,1,4,1,0.5
32175,cb42ba7e531e7499,FNC,Yellowstar,0,4,17,4.25
32176,cb42ba7e531e7499,ROC,Steeelback,6,2,7,6.5
32177,cb5516326d95e3e9,MSF,Hans Sama,4,1,10,14
32178,cb5516326d95e3e9,MSF,PowerOfEvil,8,2,4,6
32179,cb55ba916175c784,CJE,MadLife,0,4,13,3.25
32180,cb55ba916175c784,SSG,Wraith,0,5,7,1.4
32181,cb60ee89536d88cd,OG,Mithy,0,6,2,0.3333333333
32182,cb60ee89536d88cd,OG,xPeke,5,5,1,1.2
32183,cb71c31fe610fddc,MSE,Stitch,0,8,2,0.25
32184,cb7f0c7100a503bd,LZ,GorillA,0,3,4,1.3333333333
32185,cb7f0c7100a503bd,MVP,Max,1,1,6,7
32186,cb833cdcffea9a32,AFs,SnowFlower,1,2,3,2
32187,cb833cdcffea9a32,kt,Hachani,0,2,11,5.5
32188,cb9505363bd64e74,MSE,Wish,4,3,10,4.6666666667
32189,cb9505363bd64e74,ahq,GreenTea,4,4,16,5
32190,cba1d8a2db193a4e,CLG,Huhi,2,5,8,2
32191,cba1d8a2db193a4e,CLG,Stixxay,4,1,9,13
32192,cba1d8a2db193a4e,CLG,aphromoo,1,5,12,2.6
32193,cba1d8a2db193a4e,NRG,ohq,4,2,4,4
32194,cbb08c0af03d36eb,ITZ,Jockster,1,1,2,3
32195,cbb08c0af03d36eb,RED,SacyR,2,2,3,2.5
32196,cbf715984dd2acca,ESC,Key,3,2,13,8
32197,cbf715984dd2acca,JAG,Kuzan,3,2,2,2.5
32198,cbf7576b380ce3da,CLG,Huhi,1,7,3,0.5714285714
32199,cbf7576b380ce3da,NRG,KiWiKiD,0,0,15,15
32200,cc0ae967e6a88b53,RED,tockers,5,5,4,1.8
32201,cc0ae967e6a88b53,REM,Evrot,9,4,2,2.75
32202,cc0ae967e6a88b53,REM,Sarkis,1,4,5,1.5
32203,cc0d578c7b089314,APX,Apollo,2,3,2,1.3333333333
32204,cc0d578c7b089314,APX,Keane,1,1,1,2
32205,cc0d578c7b089314,TSM,Biofrost,0,1,12,12
32206,cc0d578c7b089314,TSM,Doublelift,6,2,4,5
32207,cc22fe779ddb2700,H2K,Freeze,0,3,2,0.6666666667
32208,cc22fe779ddb2700,H2K,Ryu,1,2,1,1
32209,cc22fe779ddb2700,SPY,Mikyx,1,1,8,9
32210,cc22fe779ddb2700,SPY,Sencux,4,0,3,7
32211,cc33cfa8106af92e,CJE,Space,6,3,4,3.3333333333
32212,cc33cfa8106af92e,kt,Arrow,3,2,7,5
32213,cc33cfa8106af92e,kt,Nagne,5,4,5,2.5
32214,cc4ce32a0515055a,BJK,Dumbledoge,0,5,1,0.2
32215,cc58c30b8a87d843,GIA,Night,0,4,2,0.5
32216,cc58c30b8a87d843,UOL,Hylissang,2,1,12,14
32217,cc75adde10da3546,SSG,Fury,4,4,9,3.25
32218,cc75adde10da3546,SSG,Wraith,0,3,12,4
32219,cc81207032c09b6c,CJE,MadLife,4,4,13,4.25
32220,cc81207032c09b6c,SSG,Fury,3,4,2,1.25
32221,cc82ca243f460dd7,ROX,Kuro,0,0,11,11
32222,cc88276350f57ccf,SPY,Trashy,2,5,1,0.6
32223,cc88276350f57ccf,UOL,Hylissang,1,4,12,3.25
32224,cc88276350f57ccf,UOL,Samux,1,1,8,9
32225,cc99275832da93af,GIA,HeaQ,4,3,2,2
32226,cc99275832da93af,GIA,Hustlin,0,4,4,1
32227,cca1bc0c7b565d94,ROC,Betsy,2,0,2,4
32228,cca1bc0c7b565d94,VIT,Nukeduck,0,2,1,0.5
32229,ccae053377e69bc4,FW,SwordArT,2,1,19,21
32230,ccae053377e69bc4,Mac,Apex,2,5,2,0.8
32231,ccae053377e69bc4,Mac,Dreamer,0,6,5,0.8333333333
32232,ccd259f9581515bd,MVP,Max,0,5,7,1.4
32233,ccdd37f030d6b5b8,AFs,Mickey,4,3,5,3
32234,ccdd37f030d6b5b8,AFs,Sangyoon,4,1,5,9
32235,ccdd37f030d6b5b8,AFs,SnowFlower,0,0,10,10
32236,ccdd37f030d6b5b8,KDM,Crush,1,2,1,1
32237,ccdd37f030d6b5b8,KDM,GuGer,1,4,3,1
32238,ccf659531f48273e,KDM,SSol,0,1,2,2
32239,ccf659531f48273e,LZ,GorillA,0,0,7,7
32240,ccfe4eeebcdd2001,FNC,Steeelback,1,3,2,1
32241,ccfe4eeebcdd2001,FNC,YellOwStaR,0,0,5,5
32242,ccfe4eeebcdd2001,SK,FORG1VEN,0,0,7,7
32243,ccfe4eeebcdd2001,SK,Fox,9,1,3,12
32244,ccfe4eeebcdd2001,SK,nRated,0,1,8,8
32245,cd181258f6d41930,PNG,Picoca,1,4,7,2
32246,cd181258f6d41930,PNG,brTT RX,4,2,4,4
32247,cd4d2353545cd868,G2,Emperor,2,3,10,4
32248,cd4d2353545cd868,H2K,FORG1VEN,2,4,5,1.75
32249,cd4d2353545cd868,H2K,Vander,2,3,7,3
32250,cd634f9cf591432d,APX,Xpecial,0,2,10,5
32251,cd634f9cf591432d,P1,Gate,0,5,7,1.4
32252,cd7f5d6ea8eb79dd,AFs,Mickey,0,1,3,3
32253,cd7f5d6ea8eb79dd,AFs,Sangyoon,1,3,2,1
32254,cd7f5d6ea8eb79dd,JAG,Chei,0,0,11,11
32255,cd7f5d6ea8eb79dd,JAG,Winged,4,0,4,8
32256,cd81a989802813a3,JAG,SnowFlower,0,6,2,0.3333333333
32257,cd81a989802813a3,JAG,Teddy,2,4,2,1
32258,cd82661b0f25d6c7,JAG,Chei,0,2,2,1
32259,cd89c5a99076f289,CJE,Coco,2,1,1,3
32260,cd89c5a99076f289,LZ,Frozen,6,0,1,7
32261,cd89c5a99076f289,LZ,IgNar,0,0,7,7
32262,cd89c5a99076f289,LZ,Roar,1,1,2,3
32263,cdc713b101fa96ee,UOL,Steeelback,11,0,5,16
32264,cdc873e2c9b77ea7,GIA,Hustlin,0,2,1,0.5
32265,cdc988d70c3c2132,ROC,Raise,0,2,1,0.5
32266,cdc988d70c3c2132,UOL,Veritas,5,0,2,7
32267,cdeddcb92cc96367,CGE,KuKu,0,0,2,2
32268,cdeddcb92cc96367,HKE,GodKwai,7,0,5,12
32269,cdeddcb92cc96367,HKE,MarS,4,1,7,11
32270,cdef03e7d308124a,UOL,PowerOfEvil,3,1,8,11
32271,ce0cb0ff15f46940,WFX,Gleeb,0,3,8,2.6666666667
32272,ce0ff7cee8b04b23,GIA,Adryh,6,0,8,14
32273,ce0ff7cee8b04b23,UOL,Hylissang,0,4,12,3
32274,ce13d6084d977ea5,AFs,Sangyoon,3,4,2,1.25
32275,ce13d6084d977ea5,AFs,SnowFlower,0,6,5,0.8333333333
32276,ce2985980da2886f,CJE,MadLife,1,2,11,6
32277,ce2985980da2886f,IM,Frozen,4,2,4,4
32278,ce35e751c6bef995,SSG,Crown,5,6,7,2
32279,ce35e751c6bef995,SSG,Wraith,1,2,18,9.5
32280,ce47b58f655f9f48,CJ,Bubbling,0,4,1,0.25
32281,ce47b58f655f9f48,SKT,Wolf,0,0,11,11
32282,ce61f742ccc87f29,WE,Ben,1,3,12,4.3333333333
32283,ce6f93ec5735b31b,bbq,Ghost,8,0,3,11
32284,ce6f93ec5735b31b,bbq,Tempt,2,0,5,7
32285,ce6f93ec5735b31b,bbq,Totoro,1,1,7,8
32286,ce71491688291223,C9,Meteos,1,2,1,1
32287,ce71491688291223,C9,Sneaky,1,1,2,3
32288,ce71491688291223,NME,Innox,3,0,6,9
32289,cea9f70aaa7237c7,FOX,Keith,0,0,1,1
32290,cea9f70aaa7237c7,P1,Gate,0,0,4,4
32291,cea9f70aaa7237c7,P1,Mash,2,0,1,3
32292,ceab9a557db65ef8,DIG,KiWiKiD,0,4,4,1
32293,ceab9a557db65ef8,TIP,Gate,3,1,7,10
32294,cec866eb6715427f,GIA,Hustlin,1,2,5,3
32295,ced0540637031f5d,OG,Niels,1,1,4,5
32296,ced0540637031f5d,ROC,MrRalleZ,2,1,4,6
32297,ced0540637031f5d,ROC,Vander,0,1,6,6
32298,cede7e6b1db9993f,CJE,Coco,4,4,2,1.5
32299,cede7e6b1db9993f,GET,PraY,4,2,10,7
32300,cf0109b1382ebe4c,JAG,Kuzan,0,2,8,4
32301,cf0109b1382ebe4c,LZ,GorillA,1,3,4,1.6666666667
32302,cf0109b1382ebe4c,LZ,PraY,3,3,2,1.6666666667
32303,cf06882aee8046ae,HKE,Raison,5,1,10,15
32304,cf06882aee8046ae,XG,SuKi,0,3,9,3
32305,cf06882aee8046ae,XG,Yo,1,4,5,1.5
32306,cf1d8b6a5d0ab6d7,NRG,Altec,8,0,8,16
32307,cf4989c40a337927,MVP,Ian,2,3,1,1
32308,cf4989c40a337927,MVP,MaHa,0,4,3,0.75
32309,cf4989c40a337927,kt,Arrow,1,1,11,12
32310,cf6614ff5140c5af,TSM,Doublelift,3,3,12,5
32311,cf8145be1cfd809c,JAG,Chei,0,0,18,18
32312,cf8145be1cfd809c,SSB,Nuclear,1,6,2,0.5
32313,cf8145be1cfd809c,SSB,viviD,0,5,4,0.8
32314,cf90b4c2165a66fe,M17,Dreamer,1,0,11,12
32315,cf90b4c2165a66fe,TM,Breeze,0,1,2,2
32316,cf90b4c2165a66fe,TM,Rain,0,5,3,0.6
32317,cf93d283baa11d0b,P1,Mash,3,4,1,1
32318,cf93d283baa11d0b,P1,Pirean,1,2,1,1
32319,cf96e9dd17df785a,FW,SwordArT,1,5,15,3.2
32320,cf96e9dd17df785a,HKES,GodJJ,8,6,4,2
32321,cf9db9879048478a,IMT,Adrian,0,0,11,11
32322,cf9db9879048478a,TL,Dardoch,1,1,3,4
32323,cf9db9879048478a,TL,Fenix,2,3,2,1.3333333333
32324,cfa0596b1201f4e4,NJE,Ohq,3,3,3,2
32325,cfb9a8b590726a52,LZ,GorillA,0,4,4,1
32326,cfd1259a1e309604,ITZ,Jockster,3,0,9,12
32327,cfd1259a1e309604,PNG,Kami,0,3,1,0.3333333333
32328,cfd1259a1e309604,PNG,SirT,3,3,1,1.3333333333
32329,cfd1259a1e309604,PNG,TaeYeon,1,4,2,0.75
32330,cfe2b5d3cff7ea80,AFs,TusiN,0,1,12,12
32331,cfe2b5d3cff7ea80,MVP,MaHa,1,1,1,2
32332,cfe2b5d3cff7ea80,MVP,Max,0,3,1,0.3333333333
32333,cfeaeb7ef2480fa7,HKE,Olleh,1,0,16,17
32334,cfeaeb7ef2480fa7,HKE,Rokenia,2,2,14,8
32335,cfeaeb7ef2480fa7,M17,Dee,0,3,3,1
32336,cfedda9472a010e3,HKES,Olleh,1,7,20,3
32337,cfedda9472a010e3,TPA,Chawy,12,3,10,7.3333333333
32338,d01c6e74e9a0614c,LZ,PraY,0,3,2,0.6666666667
32339,d02eb3ebc18e577b,FW,Maple,3,3,1,1.3333333333
32340,d02eb3ebc18e577b,FW,SwordArT,0,4,6,1.5
32341,d02eb3ebc18e577b,HKE,Toyz,11,1,9,20
32342,d03334235290f31a,ANX,Likkrit,0,5,3,0.6
32343,d03334235290f31a,ROX,GorillA,1,3,24,8.3333333333
32344,d034f653518184af,UOL,H0R0,1,5,2,0.6
32345,d034f653518184af,UOL,Hylissang,0,6,3,0.5
32346,d04aa571ac53dec2,GMB,Edward,1,7,10,1.5714285714
32347,d04aa571ac53dec2,UOL,Vardags,5,3,5,3.3333333333
32348,d05a5bf74a234fd9,LZ,Roar,1,2,1,1
32349,d05a5bf74a234fd9,NJE,Pure,0,1,4,4
32350,d099a98d195ca33a,UOL,Hylissang,0,5,9,1.8
32351,d0dbbc9bcea92895,CJE,MadLife,0,0,7,7
32352,d0dbbc9bcea92895,ESC,Totoro,0,4,2,0.5
32353,d11955a8b78c1093,G2,mithy,0,2,2,1
32354,d11955a8b78c1093,H2K,Ryu,3,0,8,11
32355,d11955a8b78c1093,H2K,Vander,2,0,12,14
32356,d126831314bb62ef,LZ,IgNar,0,2,3,1.5
32357,d126831314bb62ef,SSG,Crown,4,0,6,10
32358,d129d0ce2b775660,H2K,Nuclear,9,4,6,3.75
32359,d137dda3a7d4a77a,FNC,Jesiz,0,2,5,2.5
32360,d137dda3a7d4a77a,FNC,Rekkles,1,0,3,4
32361,d137dda3a7d4a77a,G2,Zven,2,1,3,5
32362,d162bf14e83604e6,LZ,IgNar,0,1,3,3
32363,d162bf14e83604e6,SKT,Easyhoon,3,0,4,7
32364,d162bf14e83604e6,SKT,Wolf,1,0,4,5
32365,d17953813c0bfbb0,NME,otter,3,2,1,2
32366,d17953813c0bfbb0,TSM,Bjergsen,4,2,3,3.5
32367,d19074e8324d60d1,JAG,Kuzan,0,2,3,1.5
32368,d19074e8324d60d1,SSG,CoreJJ,3,2,5,4
32369,d19074e8324d60d1,SSG,Crown,0,2,5,2.5
32370,d1a938af3522a2d7,FNC,Febiven,4,0,5,9
32371,d1a938af3522a2d7,FNC,YellOwStaR,0,1,12,12
32372,d1a938af3522a2d7,SPY,Sencux,1,2,2,1.5
32373,d1e10f965fab0a72,C9,Sneaky,8,6,11,3.1666666667
32374,d20516a3e8f47202,MVP,Max,1,2,12,6.5
32375,d20516a3e8f47202,bbq,Ghost,5,3,5,3.3333333333
32376,d2186ada50089391,CLG,Stixxay,3,2,3,3
32377,d234214111e9c382,AFs,SnowFlower,1,0,11,12
32378,d234214111e9c382,ROX,PraY,0,2,1,0.5
32379,d241b9334b8d0625,MVP,Ian,12,0,2,14
32380,d241b9334b8d0625,MVP,MaHa,1,1,9,10
32381,d241b9334b8d0625,MVP,Max,1,3,13,4.6666666667
32382,d241b9334b8d0625,ROX,PraY,0,4,6,1.5
32383,d25847c504650c01,MYM,kori,4,2,2,3
32384,d2685ac157e76475,kt,Nagne,0,5,1,0.2
32385,d2685ac157e76475,kt,hachani,0,5,2,0.4
32386,d2705bfb515f0edc,FNC,Steeelback,11,1,8,19
32387,d2705bfb515f0edc,SK,Fox,3,4,7,2.5
32388,d277c9ce39f1fd19,OPK,Theusma,6,0,3,9
32389,d277c9ce39f1fd19,PNG,Kami,2,2,1,1.5
32390,d277c9ce39f1fd19,PNG,Picoca,0,3,5,1.6666666667
32391,d2855a3793b242a9,C9,Hai,1,0,10,11
32392,d2855a3793b242a9,C9,Jensen,5,0,1,6
32393,d29896bc491c1c6d,CJ,Bubbling,0,1,2,2
32394,d29896bc491c1c6d,SSG,Crown,7,0,3,10
32395,d29896bc491c1c6d,SSG,Stitch,2,2,3,2.5
32396,d29896bc491c1c6d,SSG,Wraith,0,1,6,6
32397,d2b33ee66289a8de,FLY,LemonNation,0,1,11,11
32398,d2b33ee66289a8de,TSM,Biofrost,0,5,3,0.6
32399,d2b33ee66289a8de,TSM,WildTurtle,2,2,2,2
32400,d2b5f6f4590a0501,ROX,Key,0,2,13,6.5
32401,d2b613b3b3b313ee,ROX,Kuro,1,4,7,2
32402,d2b613b3b3b313ee,ROX,PraY,5,4,4,2.25
32403,d2e8a3d25959c3ee,GMB,niQ,1,7,5,0.8571428571
32404,d325249cd9100f2b,ROX,Kuro,2,1,9,11
32405,d325249cd9100f2b,ROX,PraY,8,3,6,4.6666666667
32406,d325249cd9100f2b,SKT,Bang,0,4,2,0.5
