,match_id,red_or_blue_side,team_name,kills,deaths,assists,kda_ratio
5918,c9fb0decc109bf86,Red,LGD,14.0,27.0,41.0,2.037037037037037
5919,c9fba5a1d680a603,Blue,CLG,17.0,17.0,54.0,4.176470588235294
5920,c9fba5a1d680a603,Red,IMT,17.0,17.0,48.0,3.823529411764706
5921,c9ffea38454dc234,Blue,CJE,8.0,19.0,13.0,1.105263157894737
5922,c9ffea38454dc234,Red,JAG,19.0,8.0,46.0,8.125
5923,ca08d521c6d58a71,Blue,DP,8.0,19.0,17.0,1.3157894736842106
5924,ca08d521c6d58a71,Red,AHQ,19.0,8.0,38.0,7.125
5925,ca36a6ee5896ca5d,Blue,FW,25.0,25.0,73.0,3.92
5926,ca36a6ee5896ca5d,Red,ahq,25.0,25.0,73.0,3.92
5927,ca3e9df573e33104,Blue,OPK,3.0,19.0,6.0,0.47368421052631576
5928,ca3e9df573e33104,Red,g3x,19.0,3.0,44.0,21.0
5929,ca4abfa17927c848,Blue,KST,18.0,18.0,46.0,3.5555555555555554
5930,ca4abfa17927c848,Red,ITZ,18.0,18.0,41.0,3.2777777777777777
5931,ca681c3639d09321,Blue,ahq,3.0,15.0,12.0,1.0
5932,ca681c3639d09321,Red,JT,15.0,3.0,49.0,21.333333333333332
5933,ca6da3c023b391ea,Blue,TPA,26.0,21.0,70.0,4.571428571428571
5934,ca6da3c023b391ea,Red,ahq,21.0,26.0,51.0,2.769230769230769
5935,ca7701a18b2ab8b6,Blue,FW,9.0,7.0,18.0,3.857142857142857
5936,ca7701a18b2ab8b6,Red,TPA,7.0,9.0,18.0,2.7777777777777777
5937,ca87e7a6fb8c13f7,Blue,SKT,14.0,9.0,35.0,5.444444444444445
5938,ca87e7a6fb8c13f7,Red,AFs,9.0,14.0,17.0,1.8571428571428572
5939,ca9126366742e942,Blue,TSM,18.0,1.0,37.0,55.0
5940,ca9126366742e942,Red,SSG,1.0,18.0,3.0,0.2222222222222222
5941,ca91673c6bf73b8c,Blue,TL,13.0,3.0,28.0,13.666666666666666
5942,ca91673c6bf73b8c,Red,GV,3.0,13.0,4.0,0.5384615384615384
5943,ca98e9d72cc98b2b,Blue,AHQ,24.0,17.0,57.0,4.764705882352941
5944,ca98e9d72cc98b2b,Red,FNC,17.0,24.0,40.0,2.375
5945,caabaf6c3f2213e5,Blue,HKE,7.0,20.0,12.0,0.95
5946,caabaf6c3f2213e5,Red,MSE,20.0,7.0,46.0,9.428571428571429
5947,cab0143385f8a70f,Blue,G2,14.0,20.0,27.0,2.05
5948,cab0143385f8a70f,Red,FNC,20.0,14.0,32.0,3.7142857142857144
5949,cab05d1729348e41,Blue,T8,13.0,6.0,39.0,8.666666666666666
5950,cab05d1729348e41,Red,TSM,6.0,13.0,16.0,1.6923076923076923
5951,cabc1287c5c14e54,Blue,MSE,17.0,21.0,31.0,2.2857142857142856
5952,cabc1287c5c14e54,Red,TPA,21.0,17.0,47.0,4.0
5953,cac4c36035f17c29,Blue,CLG,17.0,3.0,32.0,16.333333333333332
5954,cac4c36035f17c29,Red,TSM,3.0,17.0,5.0,0.47058823529411764
5955,cac4e4554d6355be,Blue,MSE,26.0,17.0,73.0,5.823529411764706
5956,cac4e4554d6355be,Red,AS,17.0,26.0,54.0,2.730769230769231
5957,cac4fc177bbcc3aa,Blue,SSB,1.0,12.0,4.0,0.4166666666666667
5958,cac4fc177bbcc3aa,Red,AFs,12.0,1.0,38.0,50.0
5959,cadc355b3ee8548f,Blue,C9,17.0,19.0,45.0,3.263157894736842
5960,cadc355b3ee8548f,Red,IMT,19.0,17.0,55.0,4.352941176470588
5961,cafb0dfcceaedc11,Blue,FNC,18.0,10.0,46.0,6.4
5962,cafb0dfcceaedc11,Red,OG,10.0,18.0,16.0,1.4444444444444444
5963,cb139007043869a7,Blue,NV,13.0,22.0,30.0,1.9545454545454546
5964,cb139007043869a7,Red,DIG,22.0,13.0,51.0,5.615384615384615
5965,cb42ba7e531e7499,Blue,FNC,22.0,14.0,64.0,6.142857142857143
5966,cb42ba7e531e7499,Red,ROC,14.0,22.0,39.0,2.409090909090909
5967,cb5516326d95e3e9,Blue,MSF,15.0,6.0,55.0,11.666666666666666
5968,cb5516326d95e3e9,Red,G2,6.0,15.0,10.0,1.0666666666666667
5969,cb55ba916175c784,Blue,CJE,18.0,22.0,49.0,3.0454545454545454
5970,cb55ba916175c784,Red,SSG,22.0,18.0,40.0,3.4444444444444446
5971,cb5b773cdb3a3901,Blue,HKE,10.0,24.0,30.0,1.6666666666666667
5972,cb5b773cdb3a3901,Red,MSE,24.0,10.0,63.0,8.7
5973,cb60ee89536d88cd,Blue,GMB,22.0,10.0,48.0,7.0
5974,cb60ee89536d88cd,Red,OG,10.0,22.0,16.0,1.1818181818181819
5975,cb71c31fe610fddc,Blue,FW,28.0,4.0,68.0,24.0
5976,cb71c31fe610fddc,Red,MSE,4.0,28.0,10.0,0.5
5977,cb7f0c7100a503bd,Blue,MVP,10.0,7.0,27.0,5.285714285714286
5978,cb7f0c7100a503bd,Red,LZ,7.0,10.0,15.0,2.2
5979,cb833cdcffea9a32,Blue,AFs,9.0,15.0,18.0,1.8
5980,cb833cdcffea9a32,Red,kt,15.0,9.0,42.0,6.333333333333333
5981,cb9505363bd64e74,Blue,MSE,20.0,25.0,59.0,3.16
5982,cb9505363bd64e74,Red,ahq,25.0,20.0,63.0,4.4
5983,cba1d8a2db193a4e,Blue,CLG,14.0,15.0,45.0,3.933333333333333
5984,cba1d8a2db193a4e,Red,NRG,15.0,14.0,37.0,3.7142857142857144
5985,cbb08c0af03d36eb,Blue,RED,6.0,8.0,16.0,2.75
5986,cbb08c0af03d36eb,Red,ITZ,8.0,6.0,14.0,3.6666666666666665
5987,cbf715984dd2acca,Blue,ESC,19.0,9.0,45.0,7.111111111111111
5988,cbf715984dd2acca,Red,JAG,9.0,19.0,21.0,1.5789473684210527
5989,cbf7576b380ce3da,Blue,NRG,18.0,7.0,51.0,9.857142857142858
5990,cbf7576b380ce3da,Red,CLG,7.0,18.0,15.0,1.2222222222222223
5991,cc0ae967e6a88b53,Blue,REM,12.0,17.0,33.0,2.6470588235294117
5992,cc0ae967e6a88b53,Red,RED,17.0,12.0,42.0,4.916666666666667
5993,cc0d578c7b089314,Blue,TSM,14.0,5.0,35.0,9.8
5994,cc0d578c7b089314,Red,APX,5.0,14.0,10.0,1.0714285714285714
5995,cc22fe779ddb2700,Blue,H2K,5.0,12.0,10.0,1.25
5996,cc22fe779ddb2700,Red,SPY,12.0,5.0,28.0,8.0
5997,cc33cfa8106af92e,Blue,kt,13.0,15.0,30.0,2.8666666666666667
5998,cc33cfa8106af92e,Red,CJE,15.0,13.0,44.0,4.538461538461538
5999,cc4ce32a0515055a,Blue,EDG,27.0,3.0,52.0,26.333333333333332
6000,cc4ce32a0515055a,Red,BJK,3.0,27.0,5.0,0.2962962962962963
6001,cc58c30b8a87d843,Blue,UOL,14.0,5.0,39.0,10.6
6002,cc58c30b8a87d843,Red,GIA,5.0,14.0,12.0,1.2142857142857142
6003,cc75adde10da3546,Blue,SSG,14.0,14.0,41.0,3.9285714285714284
6004,cc75adde10da3546,Red,CJE,14.0,14.0,37.0,3.642857142857143
6005,cc81207032c09b6c,Blue,CJE,20.0,6.0,57.0,12.833333333333334
6006,cc81207032c09b6c,Red,SSG,6.0,20.0,16.0,1.1
6007,cc82ca243f460dd7,Blue,ROX,15.0,1.0,41.0,56.0
6008,cc82ca243f460dd7,Red,SSB,1.0,15.0,0.0,0.06666666666666667
6009,cc88276350f57ccf,Blue,SPY,7.0,15.0,15.0,1.4666666666666666
6010,cc88276350f57ccf,Red,UOL,15.0,7.0,44.0,8.428571428571429
6011,cc99275832da93af,Blue,ROC,18.0,8.0,48.0,8.25
6012,cc99275832da93af,Red,GIA,8.0,18.0,18.0,1.4444444444444444
6013,cca1bc0c7b565d94,Blue,VIT,1.0,8.0,3.0,0.5
6014,cca1bc0c7b565d94,Red,ROC,8.0,1.0,15.0,23.0
6015,ccae053377e69bc4,Blue,FW,26.0,6.0,65.0,15.166666666666666
6016,ccae053377e69bc4,Red,Mac,6.0,26.0,17.0,0.8846153846153846
6017,ccd259f9581515bd,Blue,ESC,27.0,16.0,75.0,6.375
6018,ccd259f9581515bd,Red,MVP,16.0,27.0,31.0,1.7407407407407407
6019,ccdd37f030d6b5b8,Blue,KDM,5.0,13.0,10.0,1.1538461538461537
6020,ccdd37f030d6b5b8,Red,AFs,13.0,5.0,34.0,9.4
6021,ccf659531f48273e,Blue,KDM,2.0,8.0,5.0,0.875
6022,ccf659531f48273e,Red,LZ,8.0,2.0,25.0,16.5
6023,ccfe4eeebcdd2001,Blue,SK,13.0,7.0,30.0,6.142857142857143
6024,ccfe4eeebcdd2001,Red,FNC,7.0,13.0,14.0,1.6153846153846154
6025,cd181258f6d41930,Blue,g3x,14.0,18.0,28.0,2.3333333333333335
6026,cd181258f6d41930,Red,PNG,18.0,14.0,39.0,4.071428571428571
6027,cd4d2353545cd868,Blue,H2K,12.0,20.0,28.0,2.0
6028,cd4d2353545cd868,Red,G2,20.0,12.0,55.0,6.25
6029,cd634f9cf591432d,Blue,P1,12.0,15.0,28.0,2.6666666666666665
6030,cd634f9cf591432d,Red,APX,15.0,12.0,28.0,3.5833333333333335
6031,cd7f5d6ea8eb79dd,Blue,AFs,4.0,13.0,11.0,1.1538461538461537
6032,cd7f5d6ea8eb79dd,Red,JAG,13.0,4.0,37.0,12.5
6033,cd81a989802813a3,Blue,kt,26.0,10.0,44.0,7.0
6034,cd81a989802813a3,Red,JAG,10.0,26.0,12.0,0.8461538461538461
6035,cd82661b0f25d6c7,Blue,JAG,2.0,8.0,6.0,1.0
6036,cd82661b0f25d6c7,Red,CJE,8.0,2.0,21.0,14.5
6037,cd89c5a99076f289,Blue,LZ,12.0,4.0,25.0,9.25
6038,cd89c5a99076f289,Red,CJE,4.0,12.0,10.0,1.1666666666666667
6039,cdc713b101fa96ee,Blue,UOL,18.0,9.0,48.0,7.333333333333333
6040,cdc713b101fa96ee,Red,GIA,9.0,18.0,26.0,1.9444444444444444
6041,cdc873e2c9b77ea7,Blue,GIA,4.0,14.0,4.0,0.5714285714285714
6042,cdc873e2c9b77ea7,Red,VIT,14.0,4.0,26.0,10.0
6043,cdc988d70c3c2132,Blue,UOL,14.0,1.0,31.0,45.0
6044,cdc988d70c3c2132,Red,ROC,1.0,14.0,2.0,0.21428571428571427
6045,cdeddcb92cc96367,Blue,HKE,13.0,3.0,42.0,18.333333333333332
6046,cdeddcb92cc96367,Red,CGE,3.0,13.0,8.0,0.8461538461538461
6047,cdef03e7d308124a,Blue,FNC,21.0,18.0,48.0,3.8333333333333335
6048,cdef03e7d308124a,Red,UOL,18.0,21.0,45.0,3.0
6049,ce0cb0ff15f46940,Blue,WFX,10.0,21.0,30.0,1.9047619047619047
6050,ce0cb0ff15f46940,Red,CLG,21.0,10.0,46.0,6.7
6051,ce0ff7cee8b04b23,Blue,GIA,19.0,14.0,47.0,4.714285714285714
6052,ce0ff7cee8b04b23,Red,UOL,14.0,19.0,39.0,2.789473684210526
6053,ce13d6084d977ea5,Blue,JAG,25.0,8.0,66.0,11.375
6054,ce13d6084d977ea5,Red,AFs,8.0,25.0,18.0,1.04
6055,ce2985980da2886f,Blue,CJE,15.0,10.0,40.0,5.5
6056,ce2985980da2886f,Red,IM,10.0,15.0,29.0,2.6
6057,ce35e751c6bef995,Blue,SSG,20.0,14.0,65.0,6.071428571428571
6058,ce35e751c6bef995,Red,ANC,14.0,20.0,39.0,2.65
6059,ce47b58f655f9f48,Blue,CJ,4.0,13.0,10.0,1.0769230769230769
6060,ce47b58f655f9f48,Red,SKT,13.0,4.0,36.0,12.25
6061,ce61f742ccc87f29,Blue,WE,17.0,9.0,44.0,6.777777777777778
6062,ce61f742ccc87f29,Red,TSM,9.0,17.0,19.0,1.6470588235294117
6063,ce6f93ec5735b31b,Blue,bbq,12.0,2.0,31.0,21.5
6064,ce6f93ec5735b31b,Red,KDM,2.0,12.0,2.0,0.3333333333333333
6065,ce71491688291223,Blue,NME,11.0,3.0,36.0,15.666666666666666
6066,ce71491688291223,Red,C9,3.0,11.0,11.0,1.2727272727272727
6067,cea8f36cf872da9e,Blue,G2,12.0,26.0,22.0,1.3076923076923077
6068,cea8f36cf872da9e,Red,FW,26.0,12.0,63.0,7.416666666666667
6069,cea9f70aaa7237c7,Blue,P1,5.0,2.0,12.0,8.5
6070,cea9f70aaa7237c7,Red,FOX,2.0,5.0,3.0,1.0
6071,ceab9a557db65ef8,Blue,DIG,9.0,16.0,16.0,1.5625
6072,ceab9a557db65ef8,Red,TIP,16.0,9.0,43.0,6.555555555555555
6073,cec866eb6715427f,Blue,GIA,8.0,16.0,17.0,1.5625
6074,cec866eb6715427f,Red,MSF,16.0,8.0,38.0,6.75
6075,ced0540637031f5d,Blue,ROC,7.0,8.0,21.0,3.5
6076,ced0540637031f5d,Red,OG,8.0,7.0,18.0,3.7142857142857144
6077,cede7e6b1db9993f,Blue,CJE,15.0,16.0,29.0,2.75
6078,cede7e6b1db9993f,Red,GET,16.0,15.0,44.0,4.0
6079,cf0109b1382ebe4c,Blue,JAG,17.0,9.0,43.0,6.666666666666667
6080,cf0109b1382ebe4c,Red,LZ,9.0,17.0,18.0,1.588235294117647
6081,cf06882aee8046ae,Blue,XG,12.0,16.0,31.0,2.6875
6082,cf06882aee8046ae,Red,HKE,16.0,12.0,46.0,5.166666666666667
6083,cf1d8b6a5d0ab6d7,Blue,NRG,19.0,0.0,56.0,75.0
6084,cf4989c40a337927,Blue,kt,20.0,3.0,46.0,22.0
6085,cf4989c40a337927,Red,MVP,3.0,20.0,11.0,0.7
6086,cf603a299680d115,Blue,SSB,21.0,10.0,46.0,6.7
6087,cf603a299680d115,Red,C9,10.0,21.0,20.0,1.4285714285714286
6088,cf6614ff5140c5af,Blue,TSM,17.0,10.0,51.0,6.8
6089,cf6614ff5140c5af,Red,TL,10.0,17.0,25.0,2.0588235294117645
6090,cf70c824337fd877,Blue,MSE,10.0,21.0,17.0,1.2857142857142858
6091,cf70c824337fd877,Red,ahq,21.0,10.0,48.0,6.9
6092,cf8145be1cfd809c,Blue,JAG,21.0,5.0,60.0,16.2
6093,cf8145be1cfd809c,Red,SSB,5.0,21.0,13.0,0.8571428571428571
6094,cf90b4c2165a66fe,Blue,TM,7.0,12.0,13.0,1.6666666666666667
6095,cf90b4c2165a66fe,Red,M17,12.0,7.0,33.0,6.428571428571429
6096,cf93d283baa11d0b,Blue,P1,5.0,14.0,8.0,0.9285714285714286
6097,cf93d283baa11d0b,Red,CLG,14.0,5.0,28.0,8.4
6098,cf96e9dd17df785a,Blue,FW,26.0,17.0,63.0,5.235294117647059
6099,cf96e9dd17df785a,Red,HKES,17.0,26.0,46.0,2.423076923076923
6100,cf9db9879048478a,Blue,IMT,14.0,5.0,41.0,11.0
6101,cf9db9879048478a,Red,TL,5.0,14.0,14.0,1.3571428571428572
6102,cfa0596b1201f4e4,Blue,SSG,12.0,11.0,20.0,2.909090909090909
6103,cfa0596b1201f4e4,Red,NJE,11.0,12.0,27.0,3.1666666666666665
6104,cfb9a8b590726a52,Blue,kt,20.0,5.0,42.0,12.4
6105,cfb9a8b590726a52,Red,LZ,5.0,20.0,9.0,0.7
6106,cfd1259a1e309604,Blue,ITZ,15.0,4.0,38.0,13.25
6107,cfd1259a1e309604,Red,PNG,4.0,15.0,11.0,1.0
6108,cfe2b5d3cff7ea80,Blue,AFs,14.0,2.0,40.0,27.0
6109,cfe2b5d3cff7ea80,Red,MVP,2.0,14.0,4.0,0.42857142857142855
6110,cfeaeb7ef2480fa7,Blue,HKE,20.0,6.0,61.0,13.5
6111,cfeaeb7ef2480fa7,Red,M17,6.0,20.0,11.0,0.85
6112,cfedda9472a010e3,Blue,HKES,25.0,25.0,81.0,4.24
6113,cfedda9472a010e3,Red,TPA,25.0,25.0,75.0,4.0
6114,d01c6e74e9a0614c,Blue,MVP,19.0,6.0,43.0,10.333333333333334
6115,d01c6e74e9a0614c,Red,LZ,6.0,19.0,8.0,0.7368421052631579
6116,d02c04c444df4056,Blue,kt,8.0,0.0,16.0,24.0
6117,d02eb3ebc18e577b,Blue,HKE,27.0,8.0,74.0,12.625
6118,d02eb3ebc18e577b,Red,FW,8.0,27.0,19.0,1.0
6119,d03334235290f31a,Blue,ROX,28.0,12.0,66.0,7.833333333333333
6120,d03334235290f31a,Red,ANX,12.0,28.0,24.0,1.2857142857142858
6121,d034f653518184af,Blue,FNC,17.0,3.0,59.0,25.333333333333332
6122,d034f653518184af,Red,UOL,3.0,17.0,9.0,0.7058823529411765
6123,d04aa571ac53dec2,Blue,UOL,23.0,16.0,45.0,4.25
6124,d04aa571ac53dec2,Red,GMB,16.0,23.0,34.0,2.1739130434782608
6125,d05a5bf74a234fd9,Blue,NJE,12.0,3.0,19.0,10.333333333333334
6126,d05a5bf74a234fd9,Red,LZ,3.0,12.0,7.0,0.8333333333333334
6127,d07af1a8b8b6acd8,Blue,CW,27.0,20.0,68.0,4.75
6128,d07af1a8b8b6acd8,Red,GMB,20.0,27.0,42.0,2.2962962962962963
6129,d099a98d195ca33a,Blue,SPY,23.0,14.0,61.0,6.0
6130,d099a98d195ca33a,Red,UOL,14.0,23.0,31.0,1.9565217391304348
6131,d0dbbc9bcea92895,Blue,CJE,12.0,2.0,29.0,20.5
6132,d0dbbc9bcea92895,Red,ESC,2.0,12.0,5.0,0.5833333333333334
6133,d11955a8b78c1093,Blue,H2K,14.0,3.0,47.0,20.333333333333332
6134,d11955a8b78c1093,Red,G2,3.0,14.0,6.0,0.6428571428571429
6135,d126831314bb62ef,Blue,SSG,15.0,8.0,36.0,6.375
6136,d126831314bb62ef,Red,LZ,8.0,15.0,10.0,1.2
6137,d129d0ce2b775660,Blue,H2K,27.0,9.0,54.0,9.0
6138,d129d0ce2b775660,Red,SPY,9.0,27.0,17.0,0.9629629629629629
6139,d137dda3a7d4a77a,Blue,G2,11.0,6.0,25.0,6.0
6140,d137dda3a7d4a77a,Red,FNC,6.0,11.0,14.0,1.8181818181818181
6141,d162bf14e83604e6,Blue,SKT,14.0,3.0,21.0,11.666666666666666
6142,d162bf14e83604e6,Red,LZ,3.0,14.0,8.0,0.7857142857142857
6143,d17953813c0bfbb0,Blue,NME,8.0,11.0,20.0,2.5454545454545454
6144,d17953813c0bfbb0,Red,TSM,11.0,8.0,29.0,5.0
6145,d1842b4b45bf92df,Blue,GAM,11.0,35.0,23.0,0.9714285714285714
6146,d1842b4b45bf92df,Red,SKT,35.0,11.0,37.0,6.545454545454546
6147,d19074e8324d60d1,Blue,SSG,10.0,5.0,29.0,7.8
6148,d19074e8324d60d1,Red,JAG,5.0,10.0,13.0,1.8
6149,d1a938af3522a2d7,Blue,FNC,14.0,4.0,40.0,13.5
6150,d1a938af3522a2d7,Red,SPY,4.0,14.0,11.0,1.0714285714285714
6151,d1dc1ada03d223d1,Blue,SSG,4.0,12.0,9.0,1.0833333333333333
6152,d1dc1ada03d223d1,Red,JAG,12.0,4.0,24.0,9.0
6153,d1e10f965fab0a72,Blue,TSM,20.0,26.0,51.0,2.730769230769231
6154,d1e10f965fab0a72,Red,C9,26.0,20.0,80.0,5.3
6155,d20516a3e8f47202,Blue,MVP,19.0,11.0,46.0,5.909090909090909
6156,d20516a3e8f47202,Red,bbq,11.0,19.0,27.0,2.0
6157,d2186ada50089391,Blue,FW,9.0,13.0,19.0,2.1538461538461537
6158,d2186ada50089391,Red,CLG,13.0,9.0,27.0,4.444444444444445
6159,d234214111e9c382,Blue,ROX,4.0,16.0,4.0,0.5
6160,d234214111e9c382,Red,AFs,16.0,4.0,43.0,14.75
6161,d241b9334b8d0625,Blue,MVP,17.0,9.0,50.0,7.444444444444445
6162,d241b9334b8d0625,Red,ROX,9.0,17.0,28.0,2.176470588235294
6163,d25847c504650c01,Blue,MYM,13.0,15.0,25.0,2.533333333333333
6164,d25847c504650c01,Red,GIA,15.0,13.0,35.0,3.8461538461538463
6165,d2685ac157e76475,Blue,CJE,19.0,3.0,39.0,19.333333333333332
6166,d2685ac157e76475,Red,kt,3.0,19.0,7.0,0.5263157894736842
6167,d2705bfb515f0edc,Blue,FNC,29.0,14.0,67.0,6.857142857142857
6168,d2705bfb515f0edc,Red,SK,14.0,29.0,40.0,1.8620689655172413
6169,d277c9ce39f1fd19,Blue,OPK,13.0,7.0,29.0,6.0
6170,d277c9ce39f1fd19,Red,PNG,7.0,13.0,18.0,1.9230769230769231
6171,d2855a3793b242a9,Blue,C9,15.0,0.0,37.0,52.0
6172,d29896bc491c1c6d,Blue,SSG,11.0,4.0,21.0,8.0
6173,d29896bc491c1c6d,Red,CJ,4.0,11.0,10.0,1.2727272727272727
6174,d2b33ee66289a8de,Blue,TSM,6.0,22.0,10.0,0.7272727272727273
6175,d2b33ee66289a8de,Red,FLY,22.0,6.0,37.0,9.833333333333334
6176,d2b5f6f4590a0501,Blue,ROX,17.0,5.0,46.0,12.6
6177,d2b5f6f4590a0501,Red,JAG,5.0,17.0,11.0,0.9411764705882353
6178,d2b613b3b3b313ee,Blue,SKT,19.0,19.0,47.0,3.473684210526316
6179,d2b613b3b3b313ee,Red,ROX,19.0,19.0,38.0,3.0
6180,d2d6c81d8953e169,Blue,KBM,19.0,17.0,39.0,3.411764705882353
6181,d2d6c81d8953e169,Red,VFK,17.0,19.0,26.0,2.263157894736842
6182,d2dcf45aa31f09a8,Blue,ahq,4.0,17.0,7.0,0.6470588235294118
6183,d2dcf45aa31f09a8,Red,M17,17.0,4.0,46.0,15.75
6184,d2e8a3d25959c3ee,Blue,GMB,16.0,26.0,33.0,1.8846153846153846
6185,d2e8a3d25959c3ee,Red,FNC,26.0,16.0,54.0,5.0
6186,d31ab3c106c09e25,Blue,DoR,13.0,26.0,23.0,1.3846153846153846
6187,d31ab3c106c09e25,Red,HKES,26.0,13.0,62.0,6.769230769230769
6188,d325249cd9100f2b,Blue,SKT,7.0,17.0,14.0,1.2352941176470589
6189,d325249cd9100f2b,Red,ROX,17.0,7.0,48.0,9.285714285714286
6190,d329492cdc98cd23,Blue,NJF,16.0,21.0,52.0,3.238095238095238
6191,d329492cdc98cd23,Red,CJE,21.0,16.0,51.0,4.5
6192,d33877d754331039,Blue,IMT,15.0,7.0,35.0,7.142857142857143
6193,d33877d754331039,Red,NV,7.0,15.0,16.0,1.5333333333333334
6194,d34465c51253b5a5,Blue,VIT,18.0,14.0,36.0,3.857142857142857
6195,d34465c51253b5a5,Red,OG,14.0,18.0,31.0,2.5
6196,d34f0a58bcec3b97,Blue,PNG,12.0,6.0,32.0,7.333333333333333
6197,d34f0a58bcec3b97,Red,RED,6.0,12.0,13.0,1.5833333333333333
6198,d3af475cd574170c,Blue,AFs,12.0,20.0,25.0,1.85
6199,d3af475cd574170c,Red,SSG,20.0,12.0,58.0,6.5
6200,d3b5d4a1b4b2abba,Blue,HKE,3.0,12.0,8.0,0.9166666666666666
6201,d3b5d4a1b4b2abba,Red,FW,12.0,3.0,39.0,17.0
6202,d3bf09f216eb5988,Blue,OG,21.0,12.0,49.0,5.833333333333333
6203,d3bf09f216eb5988,Red,VIT,12.0,21.0,23.0,1.6666666666666667
6204,d3e14e9d72258154,Blue,XG,6.0,17.0,16.0,1.2941176470588236
6205,d3e14e9d72258154,Red,HKE,17.0,6.0,46.0,10.5
6206,d3f57e455b9a7bcb,Blue,SPY,17.0,9.0,39.0,6.222222222222222
6207,d3f57e455b9a7bcb,Red,UOL,9.0,17.0,18.0,1.588235294117647
6208,d4005554002839f3,Blue,KOO,13.0,10.0,31.0,4.4
6209,d4005554002839f3,Red,KT,10.0,13.0,21.0,2.3846153846153846
6210,d415d11c44eb7941,Blue,HKE,13.0,4.0,32.0,11.25
6211,d415d11c44eb7941,Red,FB,4.0,13.0,13.0,1.3076923076923077
6212,d4307d5d69dea1fe,Blue,TL,3.0,20.0,2.0,0.25
6213,d4307d5d69dea1fe,Red,C9,20.0,3.0,47.0,22.333333333333332
6214,d43a22d4af4e4320,Blue,M17,18.0,10.0,45.0,6.3
6215,d43a22d4af4e4320,Red,XG,10.0,18.0,25.0,1.9444444444444444
6216,d478e4b7aea9afa7,Blue,SSG,20.0,6.0,32.0,8.666666666666666
6217,d478e4b7aea9afa7,Red,C9,6.0,20.0,6.0,0.6
6218,d47eaa711f5e8a79,Blue,H2K,2.0,13.0,7.0,0.6923076923076923
6219,d47eaa711f5e8a79,Red,SPY,13.0,2.0,37.0,25.0
6220,d4b4be9102e42b1c,Blue,ROC,16.0,10.0,36.0,5.2
6221,d4b4be9102e42b1c,Red,OG,10.0,16.0,14.0,1.5
6222,d4bdddbb2ab10fa8,Blue,APX,5.0,20.0,14.0,0.95
6223,d4bdddbb2ab10fa8,Red,C9,20.0,5.0,63.0,16.6
6224,d4c6a228c75ff379,Blue,ROX,15.0,3.0,34.0,16.333333333333332
6225,d4c6a228c75ff379,Red,CJE,3.0,15.0,10.0,0.8666666666666667
6226,d4d1fd94568047ab,Blue,CLG,8.0,18.0,22.0,1.6666666666666667
6227,d4d1fd94568047ab,Red,IMT,18.0,8.0,49.0,8.375
6228,d4d5089a5322372e,Blue,CGE,7.0,25.0,11.0,0.72
6229,d4d5089a5322372e,Red,ahq,25.0,7.0,48.0,10.428571428571429
6230,d4eab2e04db4d2e0,Blue,SKT,3.0,15.0,9.0,0.8
6231,d4eab2e04db4d2e0,Red,FW,15.0,3.0,27.0,14.0
6232,d504180c99854a20,Blue,NRG,2.0,16.0,6.0,0.5
6233,d504180c99854a20,Red,CLG,16.0,2.0,32.0,24.0
6234,d52e367b09e2cd36,Blue,ahq,15.0,8.0,36.0,6.375
6235,d52e367b09e2cd36,Red,HKE,8.0,15.0,10.0,1.2
6236,d530b153320f4180,Blue,C9,15.0,5.0,38.0,10.6
6237,d530b153320f4180,Red,APX,5.0,15.0,12.0,1.1333333333333333
6238,d54542f9187ea0f9,Blue,VIT,16.0,4.0,40.0,14.0
6239,d54542f9187ea0f9,Red,GIA,4.0,16.0,12.0,1.0
6240,d553fad15938c196,Blue,TL,11.0,1.0,35.0,46.0
6241,d553fad15938c196,Red,NRG,1.0,11.0,2.0,0.2727272727272727
6242,d55a4a403211f35e,Blue,C9,7.0,27.0,13.0,0.7407407407407407
6243,d55a4a403211f35e,Red,TIP,27.0,7.0,62.0,12.714285714285714
6244,d56c690f01bbf6d9,Blue,XG,20.0,8.0,48.0,8.5
6245,d56c690f01bbf6d9,Red,CGE,8.0,20.0,22.0,1.5
6246,d577c17ae08e3621,Blue,bbq,15.0,21.0,35.0,2.380952380952381
6247,d577c17ae08e3621,Red,kt,21.0,15.0,59.0,5.333333333333333
6248,d58b97a650688653,Blue,H2K,11.0,0.0,25.0,36.0
6249,d5915af397116496,Blue,TSM,20.0,4.0,51.0,17.75
6250,d5915af397116496,Red,C9,4.0,20.0,11.0,0.75
6251,d5ca94c71896f2c5,Blue,EL,13.0,2.0,28.0,20.5
6252,d5ca94c71896f2c5,Red,ROC,2.0,13.0,5.0,0.5384615384615384
6253,d5e8cbf9316f754b,Blue,UOL,17.0,22.0,39.0,2.5454545454545454
6254,d5e8cbf9316f754b,Red,G2,22.0,17.0,53.0,4.411764705882353
6255,d5e95dfc24579d47,Blue,FNC,25.0,9.0,50.0,8.333333333333334
6256,d5e95dfc24579d47,Red,SKT,9.0,25.0,21.0,1.2
6257,d5f5b0017884d649,Blue,G2,2.0,12.0,6.0,0.6666666666666666
6258,d5f5b0017884d649,Red,SPY,12.0,2.0,28.0,20.0
6259,d62e989b68338ae6,Blue,GIA,16.0,3.0,36.0,17.333333333333332
6260,d62e989b68338ae6,Red,FNC,3.0,16.0,6.0,0.5625
