,match_id,league,season,year,team_name,red_or_blue_side,result,game_length,top_player,top_champ,jungle_player,jungle_champ,mid_player,mid_champ,adc_player,adc_champ,support_player,support_champ,ban_1,ban_2,ban_3,ban_4,ban_5
122,03d24db4e9f84a1e,LMS,Spring_Season,2016,CGE,blue,0,20,AJ,Lissandra,SpeaR,Graves,KuKu,Corki,Rabi2,Lucian,Never,Alistar,'Ryze', 'Zed', 'Lulu',,
123,03d24db4e9f84a1e,LMS,Spring_Season,2016,FW,red,1,20,Rins,Nautilus,Karsa,Nidalee,Maple,Varus,NL,Ezreal,Trundle,SwordArT,'Syndra', 'Gangplank', 'Zilean',,
124,03d50976ba570b35,LCK,Spring_Season,2016,AFs,blue,1,36,ikssu,Poppy,LirA,Graves,Mickey,Kassadin,Sangyoon,Caitlyn,SnowFlower,Braum,'Fiora', 'Quinn', 'Lissandra',,
125,03d50976ba570b35,LCK,Spring_Season,2016,SKT,red,0,36,Duke,Gangplank,Bengi,Rumble,Faker,Corki,Bang,Kalista,Alistar,Wolf,'KogMaw', 'Zed', 'Ryze',,
126,03d53124a83de518,North_America,Spring_Playoffs,2016,CLG,blue,1,44,Darshan,Poppy,Xmithie,Kindred,Huhi,Ryze,Stixxay,Lucian,aphromoo,Morgana,'Azir', 'Corki', 'Gragas',,
127,03d53124a83de518,North_America,Spring_Playoffs,2016,TL,red,0,44,Lourlo,Nautilus,Dardoch,RekSai,Fenix,Karma,Piglet,Caitlyn,Bard,Matt,'Gangplank', 'Soraka', 'Ekko',,
128,03e63541154cbf11,North_America,Spring_Season,2016,TSM,blue,1,39,Hauntzer,Poppy,Svenskeren,Graves,Bjergsen,Syndra,Doublelift,Lucian,Yellowstar,Alistar,'Lissandra', 'Nidalee', 'Gangplank',,
129,03e63541154cbf11,North_America,Spring_Season,2016,FOX,red,0,39,Solo,Trundle,Hard,Elise,Goldenglue,Lux,Keith,Kalista,Thresh,Big,'Quinn', 'Corki', 'Lulu',,
130,03e84bb32f2423fc,North_America,Spring_Season,2017,TL,blue,1,45,Lourlo,Fiora,Reignover,RekSai,Goldenglue,Ekko,Piglet,Ashe,Matt,MissFortune,'Corki', 'Jayce', 'Camille', 'Ryze', 'TwistedFate'
131,03e84bb32f2423fc,North_America,Spring_Season,2017,FLY,red,0,45,Balls,Maokai,Moon,Kindred,Hai,Syndra,Altec,Varus,Zyra,LemonNation,'Rengar', 'Leblanc', 'Khazix', 'Cassiopeia', 'Orianna'
132,0418fe2b0ce96318,LCK,Spring_Season,2017,SSG,blue,1,28,CuVee,Gangplank,Haru,Rengar,Crown,Orianna,Ruler,Ezreal,CoreJJ,Karma,'Malzahar', 'Jayce', 'Varus', 'Syndra', 'Taliyah'
133,0418fe2b0ce96318,LCK,Spring_Season,2017,JAG,red,0,28,ikssu,Maokai,UmTi,Graves,Kuzan,Corki,Teddy,Jhin,Bard,SnowFlower,'Leblanc', 'Camille', 'Khazix', 'Shen', 'Ryze'
134,042ec83d7a8f88aa,LCK,Spring_Season,2015,IM,blue,0,40,Lil4c,Irelia,Wisdom,JarvanIV,Frozen,Xerath,SONSTAR,Corki,TusiN,Janna,'Lissandra', 'Rumble', 'Leblanc',,
135,042ec83d7a8f88aa,LCK,Spring_Season,2015,NJE,red,1,40,Duke,Gnar,Watch,LeeSin,Ggoong,Kassadin,Ohq,Tristana,Nami,Cain,'Cassiopeia', 'RekSai', 'Lulu',,
137,0448c97e526ab0f7,LCK,Spring_Season,2017,KDM,blue,0,33,Roach,Nautilus,Punch,LeeSin,Edge,Ryze,SSol,Jhin,GuGer,TahmKench,'Malzahar', 'Elise', 'Jayce', 'Bard', 'Zyra'
136,0448c97e526ab0f7,LCK,Spring_Season,2017,ROX,red,1,33,Shy,Maokai,Seonghwan,Khazix,Mickey,Cassiopeia,Sangyoon,Ashe,Thresh,Key,'Camille', 'Rengar', 'Leblanc', 'Singed', 'Trundle'
138,0456e04690de8c6f,Season_World_Championship,International,2015,FNC,blue,1,50,Huni,Ekko,Reignover,Elise,Febiven,Leblanc,Rekkles,Sivir,YellOwStaR,Shen,'Fizz', 'RekSai', 'Diana',,
139,0456e04690de8c6f,Season_World_Championship,International,2015,AHQ,red,0,50,Ziv,Kennen,Mountain,Gragas,Westdoor,Zed,AN,Jinx,TahmKench,Albis,'Azir', 'Gangplank', 'Mordekaiser',,
141,0461de71f9989ba7,North_America,Spring_Season,2017,NV,blue,0,55,Seraph,Shen,LirA,RekSai,Ninja,Cassiopeia,Apollo,Caitlyn,Hakuho,Lulu,'Rengar', 'Graves', 'Gragas', 'Syndra', 'Ahri'
140,0461de71f9989ba7,North_America,Spring_Season,2017,C9,red,1,55,Impact,Nautilus,Contractz,LeeSin,Jensen,Orianna,Sneaky,Ezreal,Karma,Smoothie,'Rumble', 'Camille', 'Jayce', 'Talon', 'Nidalee'
143,0464ba4b2048d781,LCK,Summer_Season,2016,MVP,blue,1,40,ADD,Gangplank,Beyond,Elise,Ian,Malzahar,MaHa,Jhin,Max,TahmKench,'Gragas', 'Lissandra', 'Sivir',,
142,0464ba4b2048d781,LCK,Summer_Season,2016,JAG,red,0,40,TrAce,Ekko,Winged,Hecarim,Kuzan,Viktor,Pilot,Ashe,Taric,Sweet,'Varus', 'Nidalee', 'Shen',,
144,048402ddf75bef64,Europe,Spring_Playoffs,2015,UOL,blue,1,29,Vizicsacsi,Maokai,Kikis,Sejuani,PowerOfEvil,Orianna,Vardags,Sivir,Hylissang,Thresh,'Zed', 'Leblanc', 'Hecarim',,
145,048402ddf75bef64,Europe,Spring_Playoffs,2015,FNC,red,0,29,Huni,Shyvana,Reignover,Gragas,Febiven,Kassadin,Steeelback,Jinx,Janna,YellOwStaR,'Cassiopeia', 'Morgana', 'Annie',,
147,048cce3454866c45,Europe,Spring_Season,2015,UOL,blue,0,34,Vizicsacsi,Fizz,Kikis,Nidalee,PowerOfEvil,Chogath,Vardags,Graves,Hylissang,Annie,'Morgana', 'Diana', 'Sejuani',,
146,048cce3454866c45,Europe,Spring_Season,2015,GMB,red,1,34,Cabochard,Maokai,Diamond,Vi,Betsy,Ahri,P1noy,Jinx,Thresh,Edward,'Cassiopeia', 'KogMaw', 'Hecarim',,
148,04913800614ff1ac,LCK,Summer_Season,2016,SSG,blue,1,28,CuVee,Maokai,Ambition,Elise,Crown,Viktor,Ruler,Ezreal,Wraith,Nami,'Leblanc', 'Caitlyn', 'Ekko',,
149,04913800614ff1ac,LCK,Summer_Season,2016,AFs,red,0,28,ikssu,Poppy,LirA,Kindred,Mickey,Lulu,Sangyoon,Lucian,Braum,SnowFlower,'Nidalee', 'Ryze', 'Azir',,
150,049ca2add45db410,LCK,Summer_Playoffs,2016,kt,blue,0,26,Ssumday,Ekko,Score,Gragas,Fly,Varus,Arrow,Sivir,Hachani,Taric,'Trundle', 'Gangplank', 'Maokai',,
151,049ca2add45db410,LCK,Summer_Playoffs,2016,SKT,red,1,26,Duke,Gnar,Blank,RekSai,Faker,Malzahar,Bang,KogMaw,TahmKench,Wolf,'Vladimir', 'Shen', 'Taliyah',,
152,04a408ebb33a317c,LCK,Summer_Playoffs,2016,SKT,blue,0,48,Duke,Ekko,Blank,Hecarim,Faker,Karma,Bang,Sivir,Wolf,Trundle,'AurelionSol', 'Taliyah', 'Vladimir',,
153,04a408ebb33a317c,LCK,Summer_Playoffs,2016,kt,red,1,48,Ssumday,Gnar,Score,Elise,Fly,Lissandra,Arrow,Jhin,Taric,Hachani,'Malzahar', 'RekSai', 'Gragas',,
155,04ad96cea3acd7df,LCK,Summer_Season,2016,CJE,blue,0,40,Untara,TahmKench,Haru,Nidalee,Sky,Varus,Kramer,Lucian,MadLife,Alistar,'Vladimir', 'Gangplank', 'Ryze',,
154,04ad96cea3acd7df,LCK,Summer_Season,2016,SSG,red,1,40,CuVee,Gnar,Ambition,RekSai,Crown,Viktor,Ruler,Sivir,Karma,Wraith,'Taliyah', 'TwistedFate', 'Hecarim',,
156,04d6388306d1e785,Europe,Summer_Season,2016,S04,blue,0,46,Steve,Trundle,Gilius,Elise,Fox,Viktor,MrRalleZ,Ezreal,sprattel,Braum,'Caitlyn', 'Azir', 'Bard',,
157,04d6388306d1e785,Europe,Summer_Season,2016,G2,red,1,46,Expect,Irelia,Trick,RekSai,Perkz,Ryze,Zven,Sivir,Karma,mithy,'Vladimir', 'Nidalee', 'Gragas',,
159,04e095c64c5769b7,LMS,Summer_Season,2016,M17,blue,0,46,Vayn3z,Maokai,Taizan,Elise,BoBo,Gangplank,Dee,Lucian,Dreamer,Alistar,'Nidalee', 'Braum', 'Gnar',,
158,04e095c64c5769b7,LMS,Summer_Season,2016,JT,red,1,46,Morning,Trundle,REFRA1N,Gragas,FoFo,Viktor,BeBe,Ezreal,TahmKench,Jay,'Lissandra', 'Vladimir', 'Jhin',,
161,04ecdf312cd55f6b,LMS,Summer_Season,2015,AS,blue,0,39,Achie,Varus,Zonda,Ekko,MapleSnow,Rumble,BeBe,Sivir,Weiiii,Janna,'Alistar', 'Maokai', 'Nidalee',,
160,04ecdf312cd55f6b,LMS,Summer_Season,2015,FW,red,1,39,Steak,Hecarim,Karsa,Gragas,Maple,Azir,KKramer,Vayne,Morgana,SwordArT,'Ryze', 'Ashe', 'Cassiopeia',,
162,04f29577b8665371,CBLOL,Winter_Season,2016,CNB,blue,1,47,LEP,Irelia,Minerva,RekSai,tinowns,Swain,pbO,Jhin,Wos,Braum,'Fizz', 'Kindred', 'Anivia',,
163,04f29577b8665371,CBLOL,Winter_Season,2016,KBM,red,0,47,Zantins,Jax,Zuao,Gragas,Vash,Lissandra,Matsukaze,Ezreal,Bard,Verfix,'Nidalee', 'Vladimir', 'Elise',,
164,04f2f07b3f7a9d83,LMS,Spring_Season,2017,WS,blue,0,42,Rins,Maokai,Epic,LeeSin,Wako,Ekko,Breeze,Ashe,K,Lulu,'Rengar', 'Graves', 'Kennen', 'Varus', 'Lucian'
165,04f2f07b3f7a9d83,LMS,Spring_Season,2017,JT,red,1,42,Morning,Nautilus,REFRA1N,Khazix,FoFo,Syndra,BeBe,Jhin,Malzahar,Jay,'Zyra', 'Rumble', 'Camille', 'Shen', 'Gragas'
167,05054169c81539b4,Europe,Summer_Season,2015,OG,blue,0,42,Soaz,Hecarim,Amazing,Gragas,xPeke,Azir,Niels,Sivir,Mithy,Annie,'Rumble', 'Jayce', 'Ryze',,
166,05054169c81539b4,Europe,Summer_Season,2015,FNC,red,1,42,Huni,Ekko,Reignover,Olaf,Febiven,Viktor,Rekkles,Kalista,Janna,YellOwStaR,'Alistar', 'Thresh', 'Morgana',,
168,05418d865b63dd88,Europe,Spring_Playoffs,2017,SPY,blue,0,40,Wunder,Kennen,Trashy,Elise,Sencux,Viktor,Kobbe,Lucian,Mikyx,Braum,'LeeSin', 'Orianna', 'Rengar', 'Thresh', 'Caitlyn'
169,05418d865b63dd88,Europe,Spring_Playoffs,2017,MSF,red,1,40,Alphari,Shen,KaKAO,Graves,PowerOfEvil,Leblanc,Hans Sama,Varus,Lulu,IgNar,'Fizz', 'Camille', 'Malzahar', 'Syndra', 'Ryze'
170,0543b77fdf55e52e,North_America,Spring_Season,2017,C9,blue,1,46,Ray,JarvanIV,Contractz,Elise,Jensen,Orianna,Sneaky,Lucian,Smoothie,Malzahar,'Shen', 'Gragas', 'Rumble', 'Cassiopeia', 'Syndra'
171,0543b77fdf55e52e,North_America,Spring_Season,2017,DIG,red,0,46,Ssumday,Nautilus,Chaser,Rengar,Keane,Azir,LOD,Twitch,TahmKench,Xpecial,'Graves', 'Camille', 'Lulu', 'Kled', 'Renekton'
173,055172ab7f1efc4c,Europe,Summer_Season,2015,UOL,blue,1,38,Vizicsacsi,Shen,Kikis,Elise,PowerOfEvil,Ezreal,Vardags,Sivir,Hylissang,Alistar,'MasterYi', 'TwistedFate', 'Kalista',,
172,055172ab7f1efc4c,Europe,Summer_Season,2015,EL,red,0,38,Jwaow,Nautilus,Dexter,Evelynn,Froggen,Ryze,Tabzz,Twitch,Thresh,Nyph,'Varus', 'KogMaw', 'Morgana',,
174,055b17da8456fdc8,North_America,Spring_Season,2015,CST,blue,0,38,Cris,Gnar,Impaler,Rengar,Jesiz,Ahri,Mash,Caitlyn,Sheep,Leona,'Kassadin', 'Sivir', 'Lissandra',,
175,055b17da8456fdc8,North_America,Spring_Season,2015,DIG,red,1,38,Gamsu,Irelia,Crumbzz,JarvanIV,Shiphtur,Azir,CoreJJ,Corki,Annie,KiWiKiD,'RekSai', 'Janna', 'Leblanc',,
177,0565660d8b72d749,CBLOL,Summer_Season,2016,RED,blue,1,43,Ayel,Poppy,Caos,RekSai,Brucer,TwistedFate,SacyR,Lucian,Eryon,Thresh,'Zilean', 'Alistar', 'Kalista',,
176,0565660d8b72d749,CBLOL,Summer_Season,2016,PNG,red,0,43,Mylon,Graves,SirT,Nidalee,Kami,Syndra,brTT RX,Ezreal,Braum,Picoca,'Zed', 'KogMaw', 'Lissandra',,
178,057fcb4968b25e0f,LCK,Summer_Season,2015,SKT,blue,1,36,MaRin,Fizz,Bengi,Gragas,Faker,Ryze,Bang,Corki,Wolf,Janna,'Thresh', 'Lulu', 'RekSai',,
179,057fcb4968b25e0f,LCK,Summer_Season,2015,ANC,red,0,36,ikssu,Maokai,lira,Ekko,Mickey,Ezreal,Sangyoon,Sivir,Alistar,SnowFlower,'Azir', 'Rumble', 'Kalista',,
181,0590ddde97cb82d0,North_America,Spring_Season,2017,NV,blue,0,37,Seraph,Shen,LirA,Nidalee,Ninja,Taliyah,Apollo,Varus,Hakuho,Malzahar,'Rengar', 'Camille', 'Rumble', 'Vladimir', 'AurelionSol'
180,0590ddde97cb82d0,North_America,Spring_Season,2017,CLG,red,1,37,Darshan,Gangplank,Xmithie,Gragas,Huhi,Orianna,Stixxay,Caitlyn,Nami,aphromoo,'Ziggs', 'Lulu', 'Graves', 'Talon', 'Jayce'
182,05abd4c334651b0d,Season_World_Championship,International,2015,KOO,blue,1,41,Smeb,Fiora,Hojin,Elise,Kuro,Veigar,PraY,Caitlyn,GorillA,Shen,'Azir', 'Lulu', 'Mordekaiser',,
183,05abd4c334651b0d,Season_World_Championship,International,2015,KT,red,0,41,Ssumday,Renekton,Score,Gragas,Nagne,Leblanc,Arrow,Jinx,Braum,Piccaboo,'TahmKench', 'Darius', 'Gangplank',,
184,05e2c8eaa9547ff1,North_America,Spring_Playoffs,2017,FLY,blue,0,33,Balls,Nautilus,Moon,Khazix,Hai,Ekko,Altec,KogMaw,LemonNation,Lulu,'Leblanc', 'Kennen', 'Graves', 'Ahri', 'Jayce'
185,05e2c8eaa9547ff1,North_America,Spring_Playoffs,2017,P1,red,1,33,zig,Shen,Inori,Elise,Ryu,Syndra,Arrow,Twitch,Karma,Shady,'Rengar', 'Malzahar', 'Ivern', 'Orianna', 'Talon'
186,05e7ce7165b3a533,LCK,Spring_Season,2017,SSG,blue,1,44,CuVee,Poppy,Haru,Khazix,Crown,Orianna,Stitch,Ashe,CoreJJ,Zyra,'Jayce', 'Kennen', 'Malzahar', 'Sion', 'Ryze'
187,05e7ce7165b3a533,LCK,Spring_Season,2017,MVP,red,0,44,ADD,Gangplank,Beyond,RekSai,Ian,Corki,MaHa,Varus,MissFortune,Max,'Camille', 'Leblanc', 'Rengar', 'Maokai', 'Cassiopeia'
188,060673f2d5b5fa1c,CBLOL,Winter_Playoffs,2016,VFK,blue,0,30,Robo,Swain,Nappon,RekSai,takeshi,Lissandra,esA,Lucian,Baiano,Braum,'Zilean', 'Bard', 'Vladimir',,
189,060673f2d5b5fa1c,CBLOL,Winter_Playoffs,2016,CNB,red,1,30,LEP,Shen,Minerva,Kindred,tinowns,Azir,pbO,Jhin,Alistar,Wos,'Sivir', 'Trundle', 'Ryze',,
191,06368b209802df9f,North_America,Summer_Season,2015,TL,blue,1,40,Quas,Hecarim,IWDominate,Ekko,FeniX,Leblanc,Piglet,Corki,Xpecial,Alistar,'Rumble', 'Sivir', 'Gragas',,
190,06368b209802df9f,North_America,Summer_Season,2015,C9,red,0,40,Balls,Fizz,Meteos,Nunu,Incarnati0n,Azir,Sneaky,Lucian,Nautilus,LemonNation,'Ryze', 'Kalista', 'RekSai',,
192,063f88396ebefd89,Europe,Summer_Season,2015,H2K,blue,0,49,Odoamne,Shen,loulex,RekSai,Ryu,Viktor,Hjarnan,Corki,kaSing,Alistar,'Draven', 'Nidalee', 'LeeSin',,
193,063f88396ebefd89,Europe,Summer_Season,2015,CW,red,1,49,Lenny,Rumble,Shook,Elise,Soren,Irelia,Freeze,Caitlyn,Thresh,Je suis Kaas,'Ryze', 'Sivir', 'Kalista',,
194,064626c82d297ff8,LMS,Summer_Season,2016,XG,blue,0,33,Nexus,Rumble,Yo,RekSai,SuwaKo,Leblanc,LBB,Sivir,SuKi,Alistar,,,,,
195,064626c82d297ff8,LMS,Summer_Season,2016,JT,red,1,33,Morning,Gangplank,REFRA1N,Nidalee,FoFo,Kassadin,BeBe,Jhin,Braum,Jay,'TwistedFate', 'Vladimir', 'Gnar',,
196,065c380f65fa59d2,Mid-Season_Invitational,International,2017,SKT,blue,1,32,Huni,Shen,Peanut,Ivern,Faker,Orianna,Bang,Caitlyn,Wolf,Lulu,'Zyra', 'Syndra', 'LeeSin', 'Fizz', 'Rumble'
197,065c380f65fa59d2,Mid-Season_Invitational,International,2017,FW,red,0,32,MMD,Nautilus,Karsa,Graves,Maple,Leblanc,Betty,Ashe,Karma,SwordArt,'Kennen', 'Twitch', 'Fiora', 'Lucian', 'Galio'
199,068ca292c82f4758,North_America,Summer_Playoffs,2016,IMT,blue,1,33,Huni,Ekko,Reignover,Gragas,Pobelter,Vladimir,WildTurtle,Ezreal,Adrian,Taric,'Bard', 'Jhin', 'Gnar',,
198,068ca292c82f4758,North_America,Summer_Playoffs,2016,CLG,red,0,33,Darshan,Shen,Xmithie,RekSai,Huhi,Malzahar,Stixxay,Sivir,Braum,aphromoo,'Rumble', 'TahmKench', 'Gangplank',,
200,06b32933bc151a38,LMS,Summer_Season,2016,TM,blue,0,36,Rins,Ekko,Benny,Graves,K,Anivia,Breeze,Sivir,Rain,Braum,'Jhin', 'Gangplank', 'Taliyah',,
201,06b32933bc151a38,LMS,Summer_Season,2016,XG,red,1,36,Nexus,Gnar,Pony,RekSai,SuwaKo,Vladimir,LBB,Ashe,Trundle,SuKi,'Nidalee', 'TahmKench', 'Alistar',,
203,06b4c4cd5e4b5f33,LCK,Spring_Season,2015,JAG,blue,1,65,TrAce,Morgana,Chaser,JarvanIV,GBM,Xerath,Cpt Jack,Sivir,Chei,Janna,'Leblanc', 'Zed', 'Gnar',,
202,06b4c4cd5e4b5f33,LCK,Spring_Season,2015,NJE,red,0,65,Duke,Lissandra,Watch,LeeSin,Ggoong,Ahri,Zefa,Corki,Lulu,Pure,'RekSai', 'Kassadin', 'Rengar',,
205,06bb5d69b6d46051,LCK,Summer_Season,2016,ROX,blue,1,28,Smeb,Trundle,Peanut,RekSai,Kuro,Leblanc,PraY,Jhin,GorillA,Nami,'Hecarim', 'Shen', 'Kindred',,
204,06bb5d69b6d46051,LCK,Summer_Season,2016,CJE,red,0,28,Untara,Gnar,Haru,Elise,Bdd,Varus,Kramer,Lucian,Karma,MadLife,'Rumble', 'Ryze', 'Nidalee',,
206,06c1db9af13bdc0a,Europe,Summer_Season,2016,OG,blue,0,33,sOAZ,Maokai,Amazing,Kindred,xPeke,Azir,FORG1VEN,Lucian,Hybrid,Alistar,'Nidalee', 'Ryze', 'Trundle',,
207,06c1db9af13bdc0a,Europe,Summer_Season,2016,UOL,red,1,33,Vizicsacsi,Ekko,Move,Elise,Exileh,Leblanc,Veritas,Caitlyn,Bard,Hylissang,'Vladimir', 'Braum', 'Fizz',,
209,06db1353b32f6f1f,Season_World_Championship,International,2015,BKT,blue,0,26,WarL0cK,Lulu,007x,Gragas,G4,Yasuo,Lloyd,Tristana,Moss,Alistar,'RekSai', 'Thresh', 'TahmKench',,
208,06db1353b32f6f1f,Season_World_Championship,International,2015,H2K,red,1,26,Odoamne,Darius,loulex,LeeSin,Ryu,Lissandra,Hjarnan,Kalista,Annie,kaSing,'Gangplank', 'Mordekaiser', 'Elise',,
210,06f228fd93d5add5,Europe,Summer_Season,2016,H2K,blue,1,27,Odoamne,Gragas,Jankos,LeeSin,Ryu,Viktor,Freeze,Draven,Vander,Karma,'Kalista', 'Nidalee', 'Braum',,
211,06f228fd93d5add5,Europe,Summer_Season,2016,FNC,red,0,27,Gamsu,Maokai,Spirit,Khazix,Febiven,Leblanc,Rekkles,Sivir,Nami,YellOwStaR,'Ryze', 'Trundle', 'Vladimir',,
212,06f7ed66c4a2ebfd,LCK,Summer_Season,2016,CJE,blue,0,42,Untara,Trundle,Haru,Elise,Bdd,Cassiopeia,Kramer,Jhin,MadLife,Karma,'Varus', 'Lucian', 'Vladimir',,
213,06f7ed66c4a2ebfd,LCK,Summer_Season,2016,ROX,red,1,42,Smeb,Rumble,Peanut,RekSai,Kuro,Ryze,PraY,Ashe,Thresh,GorillA,'Shen', 'Hecarim', 'Kindred',,
214,0703355279ad76bd,Europe,Spring_Season,2016,VIT,blue,1,33,Cabochard,Graves,Shook,LeeSin,Nukeduck,Ahri,Hjarnan,Kalista,KaSing,Thresh,'Quinn', 'TahmKench', 'Corki',,
215,0703355279ad76bd,Europe,Spring_Season,2016,OG,red,0,33,sOAZ,Shen,Amazing,Elise,PowerOfEvil,Syndra,Zven,Kindred,Alistar,Mithy,'Gangplank', 'Lulu', 'Lissandra',,
217,0716f9e3d5c1c5fe,Europe,Spring_Season,2015,ROC,blue,0,35,Overpow,Lissandra,Jankos,JarvanIV,nukeduck,Leblanc,Woolite,Tristana,Vander,Morgana,'Sivir', 'Annie', 'Thresh',,
216,0716f9e3d5c1c5fe,Europe,Spring_Season,2015,H2K,red,1,35,Odoamne,Maokai,loulex,RekSai,Ryu,Ahri,Hjarnan,Kalista,Janna,kaSing,'Zed', 'Kassadin', 'Irelia',,
219,0719d075fd39f3dc,LMS,Spring_Season,2015,MSE,blue,0,59,LOFS,Maokai,Empt2,LeeSin,Wish,Leblanc,CorGi,Sivir,Chunx,Leona,'JarvanIV', 'Morgana', 'Lulu',,
218,0719d075fd39f3dc,LMS,Spring_Season,2015,LOG,red,1,59,S CCB,Gnar,S JCain,Rengar,S HoHotDoG,Xerath,S RD,Draven,Annie,S Ysera,'Ahri', 'Kassadin', 'RekSai',,
220,072c2b0bc489d7e3,Europe,Spring_Season,2017,SPY,blue,1,36,Wunder,Gragas,Trashy,Rengar,Sencux,Kassadin,Kobbe,Ezreal,Mikyx,Lulu,'TahmKench', 'Zyra', 'Elise', 'Rumble', 'Orianna'
221,072c2b0bc489d7e3,Europe,Spring_Season,2017,VIT,red,0,36,Cabochard,Renekton,Djoko,Graves,Nukeduck,Vladimir,Steeelback,Ashe,Bard,Hachani,'Malzahar', 'Thresh', 'Camille', 'Shen', 'Syndra'
223,0732428e8e182fc4,North_America,Summer_Season,2016,P1,blue,1,32,zig,Gnar,Inori,Elise,Pirean,Azir,Mash,Tristana,Gate,Braum,'Illaoi', 'Gangplank', 'Viktor',,
222,0732428e8e182fc4,North_America,Summer_Season,2016,NRG,red,0,32,Quas,Maokai,Santorin,Graves,GBM,Zilean,ohq,Lucian,Karma,KiWiKiD,'Shen', 'Hecarim', 'RekSai',,
224,073bec0dc2b00865,LCK,Spring_Season,2016,kt,blue,1,39,Ssumday,Gangplank,Score,Elise,Fly,Kassadin,Arrow,Lucian,Hachani,Braum,'TwistedFate', 'Zed', 'Ryze',,
225,073bec0dc2b00865,LCK,Spring_Season,2016,AFs,red,0,39,ikssu,Gnar,LirA,RekSai,Mickey,Ahri,Sangyoon,MissFortune,Trundle,SnowFlower,'Lulu', 'Lux', 'Fiora',,
227,074aad5bf8271db7,Europe,Spring_Season,2015,UOL,blue,0,49,Vizicsacsi,Gnar,Kikis,RekSai,PowerOfEvil,Leblanc,Vardags,Sivir,Hylissang,Annie,'Zed', 'Morgana', 'Kassadin',,
226,074aad5bf8271db7,Europe,Spring_Season,2015,MYM,red,1,49,Jwaow,Irelia,H0R0,JarvanIV,kori,Ahri,MrRalleZ,Corki,Leona,Nisbeth,'Nidalee', 'Cassiopeia', 'Maokai',,
228,076cf8f090de1f98,North_America,Spring_Season,2016,REN,blue,0,57,Seraph,Graves,Crumbz,Elise,Ninja,Zilean,Freeze,KogMaw,Hakuho,Braum,'Jhin', 'TwistedFate', 'LeeSin',,
229,076cf8f090de1f98,North_America,Spring_Season,2016,C9,red,1,57,Balls,Trundle,Rush,Gragas,Jensen,Varus,Sneaky,Corki,Morgana,Hai,'Lulu', 'Kalista', 'Nidalee',,
230,078b0ea503a36fee,Europe,Spring_Playoffs,2016,OG,blue,0,36,sOAZ,Ekko,Amazing,Kindred,PowerOfEvil,Orianna,Zven,Ezreal,Mithy,Trundle,'Zed', 'Ryze', 'Nidalee',,
231,078b0ea503a36fee,Europe,Spring_Playoffs,2016,G2,red,1,36,Kikis,Maokai,Trick,Graves,Perkz,Leblanc,Emperor,Sivir,Braum,Hybrid,'Alistar', 'Lucian', 'Azir',,
232,07a2d5c57b595301,Europe,Summer_Season,2015,CW,blue,0,31,YoungBuck,Vladimir,Airwaks,Ekko,Soren,Jayce,Freeze,Caitlyn,Unlimited,Morgana,'Hecarim', 'Rumble', 'Ryze',,
233,07a2d5c57b595301,Europe,Summer_Season,2015,FNC,red,1,31,Huni,Lulu,Reignover,Olaf,Febiven,Viktor,Rekkles,Sivir,Alistar,YellOwStaR,'Draven', 'Azir', 'Kalista',,
235,07acc2f179e16e5a,North_America,Spring_Season,2017,CLG,blue,1,33,Darshan,Shen,Xmithie,Elise,Huhi,Jayce,Stixxay,Ashe,aphromoo,Lulu,'Malzahar', 'Rengar', 'Graves', 'Talon', 'Zed'
234,07acc2f179e16e5a,North_America,Spring_Season,2017,FLY,red,0,33,Balls,Rumble,Moon,Gragas,Hai,Orianna,Altec,Caitlyn,Karma,LemonNation,'Camille', 'Olaf', 'Vladimir', 'AurelionSol', 'Khazix'
237,07bfc90bea44abdf,Season_World_Championship,International,2016,SSG,blue,1,34,CuVee,Rumble,Ambition,RekSai,Crown,Viktor,Ruler,Ezreal,Wraith,Nami,'Kassadin', 'AurelionSol', 'Karma',,
236,07bfc90bea44abdf,Season_World_Championship,International,2016,SPY,red,0,34,Wunder,Kled,Trashy,Graves,Sencux,Cassiopeia,Kobbe,Jinx,TahmKench,Mikyx,'Nidalee', 'Elise', 'Syndra',,
238,07dd7f478849248b,North_America,Spring_Season,2017,IMT,blue,0,34,Flame,Nautilus,Dardoch,Khazix,Pobelter,Vladimir,Cody Sun,Caitlyn,Olleh,Karma,'Malzahar', 'Shen', 'Camille', 'Nami', 'Cassiopeia'
239,07dd7f478849248b,North_America,Spring_Season,2017,C9,red,1,34,Impact,Maokai,Contractz,Rengar,Jensen,Orianna,Sneaky,Ezreal,Thresh,Smoothie,'Graves', 'Rumble', 'Lulu', 'Gragas', 'Elise'
241,07f89ba08ad1f2b3,North_America,Spring_Season,2015,GV,blue,0,36,Hauntzer,Lissandra,Saintvicious,Sejuani,Keane,Viktor,Cop,Graves,Bunny FuFuu,Janna,'Kalista', 'Rumble', 'Kennen',,
240,07f89ba08ad1f2b3,North_America,Spring_Season,2015,CLG,red,1,36,ZionSpartan,Hecarim,Xmithie,RekSai,Link,Lulu,Doublelift,Jinx,Thresh,Aphromoo,'Morgana', 'Zed', 'Maokai',,
243,0877aa19eb0decf8,Europe,Spring_Playoffs,2016,OG,blue,1,43,sOAZ,Poppy,Amazing,Gragas,PowerOfEvil,Varus,Zven,Jhin,Mithy,Trundle,'Ryze', 'Thresh', 'Sivir',,
